Name,ring,quadrant,isNew,description
Kong,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://docs.konghq.com/gateway/latest/"">Kong</a> é um API Gateway de código aberto, projetado para fornecer uma camada intermediária entre os clientes e os serviços de backend. Com sua arquitetura flexível e extensível, o Kong permite a personalização por meio de plugins desenvolvidos em diversas linguagens, como Lua, Javascript, Python e Go. Esses plugins oferecem funcionalidades adicionais, como autenticação, autorização, transformação de dados e logging, permitindo que as equipes adaptem o Kong de acordo com suas necessidades específicas. Além disso, o Kong oferece recursos avançados de gerenciamento de tráfego, como rate limiting, caching e balanceamento de carga, garantindo um desempenho confiável e escalável para as APIs. Com sua comunidade ativa e suporte contínuo, o Kong é uma boa escolha para quem deseja fornecer uma camada de abstração eficiente e segura para suas APIs, facilitando a governança, a segurança e a escalabilidade."
Kubernetes,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://kubernetes.io/"">Kubernetes</a>, também conhecido como K8S, é uma ferramenta de orquestração de containers de código aberto que oferece recursos avançados para automação de implantação, escalabilidade e gerenciamento de aplicações conteinerizadas. Desenvolvido inicialmente pela Google e atualmente mantido pela CNCF (Cloud Native Computing Foundation), o Kubernetes se tornou o padrão de fato para implantação e gerenciamento de containers em ambientes de produção. Com sua arquitetura robusta e escalável, o Kubernetes permite que as equipes implementem e gerenciem com facilidade aplicações distribuídas em larga escala, aproveitando recursos como balanceamento de carga, escalabilidade automática e recuperação de falhas. 
<p> Não há problema em usar o <a href=""https://docs.docker.com/compose/"">Docker Compose</a> como um passo intermediário para que a equipe se familiarize com a containerização, mas o objetivo final deve ser a aplicação rodando em Kubernetes, que é o padrão recomendado no CPQD."
Loki,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://grafana.com/oss/loki/"">Grafana Loki</a> é uma ferramenta multi-tenant de código aberto para agregação, armazenamento e consulta de logs de infraestrutura e aplicações. Foi desenvolvido para ser escalável, ter alta-disponibilidade, ser de baixo custo e fácil de operar. Além disso, o Loki pode ser configurado como um datasource no Grafana. Recomendamos o uso do Loki para agregação de logs em aplicações em microsserviços."
MongoDB,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.mongodb.com/docs/manual/"">MongoDB</a> é um banco de dados NoSQL de código aberto, altamente escalável e orientado a documentos. Com sua arquitetura flexível e sem esquema rígido, o MongoDB oferece uma abordagem moderna para o armazenamento e recuperação de dados, permitindo uma modelagem ágil e adaptável. Sua capacidade de escalabilidade horizontal, combinada com a replicação automática e o particionamento por sharding, garante a capacidade de lidar com grandes volumes de dados e cargas de trabalho exigentes. Além disso, o MongoDB possui uma poderosa linguagem de consulta e suporte a recursos, como indexação, agregações e geoespacialidade, proporcionando flexibilidade e desempenho para diferentes necessidades."
PostgreSQL,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.postgresql.org/"">PostgreSQL</a> é um poderoso sistema de banco de dados objeto-relacional de código aberto, com mais de 35 anos de desenvolvimento ativo, que lhe conferiu uma sólida reputação de confiabilidade, robustez de recursos e desempenho. Caracteriza-se por sua escalabilidade, flexibilidade e suporte a recursos como transações ACID, replicação síncrona e assíncrona, particionamento, controle de acesso granular e consultas complexas. Com uma comunidade ativa, o PostgreSQL é uma solução altamente confiável para aplicações empresariais e cargas de trabalho de dados exigentes. Recomendamos sempre considerá-lo como primeira opção na escolha de banco de dados SQL para as aplicações."
Prometheus,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://prometheus.io/"">Prometheus</a> é uma ferramenta avançada de monitoramento de sistemas e geração de alertas, inicialmente desenvolvida pela SoundCloud e atualmente mantida pela sua própria comunidade. Com o suporte ao padrão <a href=""https://openmetrics.io/"">OpenMetrics</a> desde a versão 2.5.0, o Prometheus permite coletar métricas de forma eficiente e flexível, fornecendo insights valiosos sobre o desempenho e a saúde dos sistemas."
RabbitMQ,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.rabbitmq.com/"">RabbitMQ</a> é um sistema de mensageria de código aberto amplamente utilizado, conhecido por sua leveza e facilidade de implantação tanto em ambientes on-premise quanto em nuvem. Com suporte a diversos protocolos de mensagens, como AMQP, STOMP e MQTT, o RabbitMQ se destaca pela sua flexibilidade e adaptabilidade a diferentes cenários de aplicação. É uma escolha preferencial quando se busca uma solução de mensageria com ênfase em roteamento e entrega confiável de mensagens, especialmente em casos em que a escalabilidade e a disponibilidade são requisitos críticos. Em comparação com o Apache Kafka, o RabbitMQ é mais indicado quando é necessário um sistema de mensageria mais leve, com suporte a diferentes protocolos e com ênfase no roteamento de mensagens, ao passo que o Apache Kafka é mais adequado para casos em que a alta taxa de transferência e o armazenamento durável de dados em streams são prioritários."
Redis,Adote,Componentes & Plataformas,FALSE,"<p>O <a href=""https://redis.io/"">Redis</a> (Remote Dictionary Server) é um banco de dados em memória amplamente utilizado para armazenamento de estruturas de dados. Ele atua como um banco de dados distribuído de chave-valor, cache de alto desempenho e agente de mensagens. O Redis possui a capacidade de fornecer durabilidade opcional por meio da persistência em disco. Sua natureza em memória e seu design eficiente permitem tempos de resposta extremamente rápidos, tornando-o uma escolha ideal para casos de uso que requerem acesso rápido a dados, como armazenamento em cache, filas de mensagens e contagem em tempo real. O Redis oferece uma ampla variedade de estruturas de dados, incluindo strings, listas, conjuntos, hashes e muito mais, tornando-o uma poderosa ferramenta para a manipulação de dados em tempo real."
Istio,Experimente,Componentes & Plataformas,FALSE,"<p>O <a href=""https://istio.io/"">Istio</a> é uma solução de malha de serviços de código aberto, conhecida como service mesh, que oferece um conjunto abrangente de recursos. Com funcionalidades como descoberta de serviço, gerenciamento de tráfego, comunicação segura, observabilidade com telemetria e rastreamento distribuído, além de recursos de resiliência, o Istio simplifica e aprimora a gestão e operação de ambientes de microserviços complexos. Ele permite o controle granular do tráfego, facilita a implementação de políticas de segurança e oferece insights valiosos sobre o desempenho e a confiabilidade dos serviços."
Jaeger,Experimente,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.jaegertracing.io/"">Jaeger</a> é uma ferramenta de tracing distribuído de código aberto semelhante ao <a href=""https://zipkin.io"">Zipkin</a> e inspirado pelo artigo do <a href=""https://research.google/pubs/pub36356/"">Google Dapper</a>. Ele está em conformidade com o OpenTelemetry e encontra-se no nível de maturidade mais alto da CNCF. Fornece visibilidade de ponta a ponta do fluxo de requisições em diferentes microsserviços ou componentes de uma aplicação. Ajuda os desenvolvedores a entender a latência, os gargalos e as dependências entre os serviços, o que pode ser crucial para otimizar o desempenho e identificar problemas. É amplamente adotado no ecossistema nativo da nuvem e se integra bem com sistemas de orquestração de contêineres como o Kubernetes, sendo usado em arquiteturas de microsserviços para melhorar a observabilidade e diagnosticar problemas em sistemas distribuídos complexos."
MinIO,Adote,Componentes & Plataformas,FALSE,"<p><a href=""https://min.io/"">MinIO</a> é um banco de dados de objetos de código aberto altamente escalável e de alto desempenho. Ele foi projetado para oferecer uma interface de gerenciamento compatível com o S3 da AWS. O MinIO é nativo do Kubernetes, o que simplifica a implantação e o gerenciamento em ambientes de contêiner. Com suporte para nuvens públicas, privadas e ambientes de borda, o MinIO oferece flexibilidade para atender às necessidades de armazenamento de objetos em diversos cenários. Sua arquitetura distribuída e tolerante a falhas permite que os dados sejam distribuídos em vários nós, garantindo escalabilidade e alta disponibilidade. O MinIO é uma solução confiável para aplicações que exigem armazenamento de objetos eficiente, durável e de fácil acesso."
Oracle Cloud Infrastructure File Storage,Experimente,Componentes & Plataformas,FALSE,"<p> O <a href=""https://www.oracle.com/br/cloud/storage/file-storage/"">Oracle Cloud Infrastructure File Storage</a> é um sistema de arquivos elástico totalmente gerenciado desenvolvido para a nuvem que permite aos clientes migrar suas cargas de trabalho corporativas para a nuvem. Cada sistema de arquivos é dimensionado automaticamente para acomodar o crescimento de até 8 exabytes. O File Storage elimina a necessidade de provisionar capacidade com antecedência, de forma que os clientes paguem apenas pela capacidade de que precisam. O File Storage também oferece recursos de snapshot, replicação assíncrona e clonagem para simplificar a continuidade dos negócios para aplicações empresariais."
Oracle Container Engine for Kubernetes (OKE) ,Experimente,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.oracle.com/br/cloud/cloud-native/container-engine-kubernetes/"">Oracle Container Engine for Kubernetes (OKE)</a> é um serviço Kubernetes gerenciado para operar aplicações em contêiner em escala, reduzindo o tempo, o custo e a carga operacional do gerenciamento das complexidades da infraestrutura do Kubernetes. O OKE permite implementar clusters do Kubernetes instantaneamente e garantir operações confiáveis com atualizações automáticas, aplicação de patches, dimensionamento e muito mais."
PostGIS,Experimente,Componentes & Plataformas,FALSE,"<p>O <a href=""https://postgis.net/"">PostGIS</a> é uma extensão poderosa para o banco de dados relacional Postgres que adiciona recursos avançados de armazenamento, indexação e consulta de dados geoespaciais. Com o PostGIS, é possível armazenar e manipular dados geográficos, como pontos, linhas e polígonos, e executar consultas espaciais complexas para análise e visualização. Ele oferece suporte a uma ampla gama de funcionalidades geoespaciais, como cálculos de distância, interseção de geometrias, agregação espacial, transformação de coordenadas, etc. O PostGIS é uma escolha confiável para aplicações que exigem o processamento eficiente e preciso de dados geoespaciais, permitindo uma análise avançada de localização e tomada de decisões."
ZipKin,Experimente,Componentes & Plataformas,FALSE,"O <a href=""https://zipkin.io/"">Zipkin</a> é uma plataforma de rastreamento distribuído que oferece recursos avançados para coletar e analisar dados de rastreamento em ambientes de arquitetura de microsserviços. Ele fornece insights valiosos sobre o fluxo de solicitações entre diferentes serviços, permitindo a identificação de gargalos de desempenho, latência excessiva e falhas em sistemas distribuídos. Com sua interface amigável, o Zipkin facilita a visualização de rastreamentos de solicitações complexas, exibindo informações detalhadas sobre o tempo gasto em cada serviço e identificando quaisquer erros ou atrasos. Com recursos de coleta e pesquisa de dados, o Zipkin permite identificar e analisar de forma eficiente o desempenho de uma aplicação distribuída. É possível localizar registros de atividades específicas por meio de um ID de rastreamento ou realizar consultas com base em atributos como serviço, nome da operação, tags e duração. O Zipkin facilita a detecção de gargalos de desempenho e a otimização de sistemas complexos, fornecendo insights valiosos para a melhoria contínua. Estamos trazendo o Zipkin como uma opção, pois a partir da versão 3.0.0 do Spring Boot não está sendo possível utilizar o Jaeger."
Autonomous JSON Database,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.oracle.com/br/autonomous-database/autonomous-json-database/"">Oracle Autonomous JSON Database</a> é um serviço de banco de dados de documentos em nuvem que simplifica o desenvolvimento de aplicativos centrados em JSON. Ele apresenta APIs de documentos no estilo NoSQL (Oracle SODA e Oracle Database API para MongoDB), dimensionamento sem servidor, transações ACID de alto desempenho, segurança abrangente e pagamento por uso. O Autonomous JSON Database automatiza o provisionamento, configuração, ajuste, dimensionamento, patches, criptografia e reparo de bancos de dados, eliminando o gerenciamento de banco de dados e oferecendo disponibilidade de 99,95%. Pode ser uma alternativa interessante ao MongoDB."
Consul,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.consul.io/"">HashiCorp Consul</a> é uma solução abrangente para gerenciamento de serviços em arquiteturas de microsserviços. Ele oferece recursos essenciais, como descoberta de serviços, verificação de integridade e aplicação de políticas para garantir a segurança e a confiabilidade das comunicações entre serviços. O Consul funciona como uma malha de serviços, protegendo o tráfego entre os serviços por meio de políticas e criptografia baseadas em identidade. Com sua interface intuitiva, é possível definir regras de acesso, monitorar a saúde dos serviços e facilitar a integração de novos serviços na arquitetura."
Infinispan,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://infinispan.org/"">Infinispan</a> é uma data grid em memória de código aberto que oferece opções flexíveis para implantação e funcionalidades robustas para armazenamento, gerenciamento e processamento de dados. Fornece armazenamento do tipo chave/valor que pode conter qualquer tipo de dados, de objetos Java a textos simples. O Infinispan distribui seus dados em clusters elasticamente escaláveis ​​para garantir alta disponibilidade e tolerância a falhas. Pode ser uma alternativa ao Redis, principalmente, em cenários que exigem alta-disponibilidade e escalabilidade. Além disso, tem licença Apache, enquanto o Redis passou a adotar licenças não open-source."
Knative,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://knative.dev/"">Knative</a> é uma solução de código aberto para implantação, execução e gerenciamento de aplicações cloud-native serverless em Kubernetes.  Possibilita de maneira flexível empacotar código fonte em containers e implantá-los e escalá-los conforme a demanda. Além disso,  tem uma infraestrutura para consumir e produzir eventos de diferentes fontes, os quais são processados pelas aplicações serverless."
Kogito,Experimente,Componentes & Plataformas,FALSE,"<p>O <a href=""https://kogito.kie.org/"">Kogito</a> é uma ferramenta de workflow que incorpora os principais recursos do jBPM, como modelagem visual de processos, execução de fluxos de trabalho, monitoramento e integração com outros sistemas. Além disso, o Kogito oferece melhorias significativas em termos de escalabilidade, desempenho e capacidade de implantação em ambientes em nuvem, tornando-o uma escolha atraente para equipes que buscam automação de processos de negócios eficiente e adaptável."
Krakend,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.krakend.io/"">KrakenD</a> é mais do que um proxy típico que encaminha clientes para serviços de backend, mas um mecanismo poderoso que pode transformar, agregar ou remover dados de serviços próprios ou de terceiros. O KrakenD também implementa os padrões Backend for Frontend e Micro-frontends para eliminar a necessidade de lidar com vários serviços REST, isolando os clientes dos detalhes de implementação do microsserviço. Pode ser uma alternativa ao uso do Kong."
Ravendb,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://ravendb.net/"">RavenDB</a> é um banco de dados NoSQL orientado a documentos e notável por oferecer suporte completo a operações ACID (Atomicidade, Consistência, Isolamento e Durabilidade). Essa é uma característica incomum em bancos de dados NoSQL, tornando o RavenDB uma escolha diferenciada para aplicativos que exigem tanto a flexibilidade de um banco de dados NoSQL quanto a garantia de integridade e consistência dos dados. Com o RavenDB, os desenvolvedores podem armazenar e recuperar dados de forma eficiente, aproveitando a escalabilidade horizontal e a modelagem flexível de documentos. Além disso, o RavenDB também oferece recursos avançados, como consultas em tempo real, replicação e sharding, tornando-o uma solução abrangente para aplicações modernas e de alto desempenho."
Thanos,Estude,Componentes & Plataformas,FALSE,"<p>O <a href=""https://thanos.io//"">Thanos</a> é uma poderosa ferramenta de código aberto que amplia as funcionalidades do Prometheus, um sistema de monitoramento e alerta para ambientes de nuvem e infraestruturas distribuídas. Com a integração do Thanos, o Prometheus ganha recursos avançados de alta disponibilidade e capacidade de armazenamento praticamente ilimitada."
Docker Swarm,Evite,Componentes & Plataformas,FALSE,"<p>O <a href=""https://docs.docker.com/engine/swarm/"">Docker Swarm</a> é uma ferramenta de orquestração de containers que possibilita o gerenciamento eficiente de múltiplos containers distribuídos em várias máquinas. Ele é uma alternativa ao Kubernetes, sendo mais simples de usar, porém com um conjunto funcional mais limitado. É importante ressaltar que, ao considerar opções de orquestração, <strong>recomendamos avaliar o Kubernetes como primeira</strong>."
MariaDB,Evite,Componentes & Plataformas,FALSE,"<p>O <a href=""https://mariadb.org/"">MariaDB</a> é um banco de dados relacional de código aberto que foi criado como um fork do MySQL, feito pelo próprio fundador do projeto após a aquisição do MySQL pela Oracle. Embora o MariaDB seja uma opção válida para muitos casos de uso, <strong>recomendamos avaliar o PostgreSQL como primeira escolha de banco de dados relacional</strong>."
MySQL,Evite,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.mysql.com/"">MySQL</a> é um banco de dados relacional de código aberto que foi adquirido pela Oracle Corporation. Embora o MySQL seja uma opção popular e amplamente utilizado, <strong>recomendamos avaliar o PostgreSQL como primeira escolha de banco de dados relacional</strong>. "
Oracle Cloud Infrastructure Container Registry,Evite,Componentes & Plataformas,FALSE,"<p>O <a href="""">Oracle Cloud Infrastructure Container Registry</a> é um serviço de registro Docker baseado em padrões abertos e gerenciado pela Oracle para armazenar e compartilhar imagens de contêiner com segurança. No entanto, é muito limitado do ponto de vista funcional e deve ser evitado. <strong>A nossa recomendação é utilizar o Artifactory gerenciado pela DGTI. Caso ele não atenda às necessidades do seu produto, procure o time de ferramentas da DGTIC para discutir a melhor estratégia</strong>."
Oracle Database,Evite,Componentes & Plataformas,FALSE,"<p>O <a href=""https://www.oracle.com/database/technologies/"">Oracle Database</a> é um banco de dados relacional comercial com mais de 30 anos no mercado que oferece desempenho, escalabilidade, confiabilidade e segurança, tanto on-premises quanto na nuvem. <strong>Recomendamos considerar o PostgreSQL como primeira escolha de banco de dados relacional e utilizar o Oracle Database somente se for estritamente necessário por questões de desempenho, estabilidade ou requisitos específicos.</strong>"
Postgres + PgVector,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://github.com/pgvector/pgvector"">Postgres + PgVector</a> é uma combinação do banco de dados relacional PostgreSQL com a extensão PgVector, que permite armazenamento e consulta eficiente de vetores. Essa integração é crucial para aplicações que exigem processamento e análise de dados vetoriais, como a busca por similaridade em dados de alta dimensionalidade."
Weaviate,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://weaviate.io/"">Weaviate</a> é uma base de dados de vetores nativa que oferece uma abordagem semântica para gerenciar dados. Diferentemente dos bancos de dados relacionais tradicionais, a Weaviate é projetada especificamente para armazenar e consultar dados complexos e interconectados, como texto, imagens e gráficos. Ela utiliza técnicas de aprendizado de máquina para criar embeddings vetoriais desses dados, permitindo buscas semânticas altamente precisas e relevantes. "
Docker Compose,Adote,Componentes & Plataformas,TRUE,"<p>O <a href=""https://docs.docker.com/compose/"">Docker Compose</a> é uma ferramenta que permite definir e gerenciar aplicações Docker multi-containers. Através de um simples arquivo de configuração YAML, é possível orquestrar a construção, rede e volume de múltiplos contêineres, facilitando o desenvolvimento, testes e implantação de aplicações em ambientes de desenvolvimento local e produção. Recomendamos adotar <strong>Docker Compose</strong> para aplicações com poucos contêineres e sem necessidade de escalabilidade dinâmica, pois oferece simplicidade na configuração e implantação rápida. Para aplicações maiores, que exigem alta disponibilidade, balanceamento de carga e escalabilidade automatizada, Kubernetes deve ser a primeira escolha devido à sua robustez e capacidade de gerenciar orquestrações complexas em ambientes de produção distribuídos."
Apache Superset ,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://superset.apache.org/"">Apache Superset</a> é uma plataforma de business intelligence (BI) de código aberto que permite criar painéis de visualização de dados interativos e explorar grandes volumes de dados de maneira intuitiva. Com suporte a diversos bancos de dados, o Superset possibilita consultas SQL, dashboards customizáveis e uma experiência amigável para a criação e compartilhamento de insights. É uma alternativa poderosa e de código aberto para ferramentas comerciais de BI, recomendada para explorar e analisar dados de forma eficiente."
Apache Hadoop ,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://hadoop.apache.org/"">Apache Hadoop</a> é uma plataforma de software open-source que facilita o armazenamento distribuído e o processamento de grandes volumes de dados, tornando-o ideal para a construção de um Data Lake. No contexto de um Data Lake, o Hadoop utiliza seu sistema de arquivos distribuído (HDFS) para armazenar dados de forma escalável e econômica. Ele também oferece um ecossistema de ferramentas para processamento em massa de dados, como MapReduce, Hive e Spark, permitindo a análise eficiente de dados estruturados e não estruturados. O Hadoop é amplamente utilizado para criar Data Lakes robustos que suportam diversos casos de uso analíticos e operacionais."
Apache Spark ,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://spark.apache.org/"">Apache Spark</a> é uma plataforma de processamento de dados de código aberto que oferece uma solução rápida e generalizada para análise de grandes volumes de dados, sendo altamente eficiente para uso em Data Lakes. No contexto de um Data Lake, o Spark permite processar e analisar dados de forma distribuída, suportando uma variedade de workloads, como processamento de streams, machine learning e consultas SQL. Ele é capaz de ler e escrever dados diretamente de diversos formatos e sistemas de armazenamento, integrando-se facilmente com as arquiteturas de Data Lake para fornecer insights rápidos e escaláveis."
Apache Hive,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href="" https://hive.apache.org/"">Apache Hive</a> é uma ferramenta de data warehousing que facilita a consulta e a análise de grandes conjuntos de dados armazenados em um Data Lake. No contexto de um Data Lake, o Hive permite aos usuários escrever consultas SQL (HiveQL) para processar e analisar dados armazenados em formatos variados no Hadoop Distributed File System (HDFS) ou em outros sistemas de armazenamento compatíveis. Ele abstrai a complexidade de lidar diretamente com dados distribuídos, oferecendo uma interface familiar para análise de dados, transformações e agregações, tornando-o uma escolha popular para analistas e engenheiros de dados que trabalham em ambientes de Big Data."
Apache Kyuubi ,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://kyuubi.apache.org/"">Apache Kyuubi</a> é um projeto open-source que fornece um servidor de SQL distribuído para o Apache Spark, otimizando consultas SQL em ambientes de big data. No contexto de um Data Lake, o Kyuubi atua como uma camada de acesso SQL sobre o Spark, permitindo consultas SQL altamente escaláveis e de baixo tempo de resposta sobre grandes volumes de dados armazenados no Data Lake. Ele facilita a integração de ferramentas de BI e analítica, oferecendo uma interface SQL eficiente e amigável para explorar e analisar dados em larga escala"
ThreadX,Adote,Componentes & Plataformas,TRUE,"<p>O <a href=""https://threadx.io/"">ThreadX</a> é um sistema operacional em tempo real (RTOS) de alto desempenho projetado para aplicações embarcadas que exigem baixa latência e respostas rápidas. Amplamente utilizado em sistemas embarcados críticos, como dispositivos médicos, automação industrial e eletrônicos de consumo, o ThreadX oferece um kernel leve e eficiente com suporte a multitarefa, sincronização e comunicação entre threads. Recomendamos sua adoção para projetos que demandam previsibilidade e execução em tempo real, especialmente em ambientes de produção com requisitos de alta confiabilidade."
Linux embarcado,Adote,Componentes & Plataformas,TRUE,",p>O **Linux Embarcado** é uma versão customizável do Linux adaptada para sistemas embarcados, oferecendo robustez, flexibilidade e um vasto ecossistema de suporte. Com sua capacidade de ser configurado de acordo com necessidades específicas, é amplamente utilizado em dispositivos como roteadores, automóveis, equipamentos industriais e sistemas de automação. Recomendamos a adoção do Linux Embarcado quando houver necessidade de uma plataforma confiável, com suporte a diversos drivers e interfaces, além de requisitos de segurança e conectividade em projetos de médio a grande porte."
FreeRTOS,Adote,Componentes & Plataformas,TRUE,"<p>O <a href=""https://www.freertos.org"">FreeRTOS</a> é um sistema operacional em tempo real (RTOS) leve e de código aberto, projetado para microcontroladores e sistemas embarcados com recursos limitados. Ele é amplamente utilizado em projetos que exigem um controle preciso de tempo e resposta, como dispositivos IoT, wearables e sistemas industriais. Recomendamos sua adoção devido à sua simplicidade, eficiência e ampla compatibilidade com diversas arquiteturas de hardware, sendo uma excelente escolha para projetos que necessitam de um RTOS confiável e de fácil integração."
OpenWRT,Adote,Componentes & Plataformas,TRUE,"<p>O <a href=""https://openwrt.org/"">OpenWRT</a> é um sistema operacional baseado em Linux projetado para roteadores e dispositivos de rede embarcados. Ele oferece flexibilidade para configurar e personalizar funcionalidades de rede, como firewalls, VPNs e monitoramento de tráfego, além de um ecossistema de pacotes extensível. Recomendamos a adoção do OpenWRT para projetos que exigem controle granular sobre as funções de rede e a capacidade de adicionar funcionalidades avançadas a dispositivos de roteamento e conectividade, garantindo um ambiente estável e seguro."
Zephyr,Adote,Componentes & Plataformas,TRUE,"<p>O <a href=""https://zephyrproject.org/"">Zephyr</a> é um sistema operacional em tempo real (RTOS) de código aberto que oferece suporte a uma vasta gama de arquiteturas e dispositivos embarcados, incluindo microcontroladores de baixa potência e sistemas IoT. Projetado para ser modular e altamente configurável, ele facilita o desenvolvimento de aplicações que precisam de resposta rápida e confiável, com recursos como gerenciamento de threads, sincronização e comunicação interprocessos. Recomendamos a adoção do Zephyr em projetos que buscam uma plataforma ágil, segura e escalável para sistemas embarcados, especialmente em dispositivos IoT e soluções industriais."
K3S,Experimente,Componentes & Plataformas,TRUE,"<p>O <a href=""https://k3s.io/"">K3s</a> é uma versão leve e simplificada do Kubernetes, projetada para facilitar a implantação e gestão de clusters em ambientes com recursos limitados, como borda (edge), dispositivos IoT e pequenas infraestruturas. Ele oferece a maioria das funcionalidades do Kubernetes padrão, mas com menor uso de memória e CPU, além de uma configuração mais simples. Recomendamos experimentar o K3s em cenários onde a simplicidade, eficiência e consumo reduzido de recursos são prioritários, como em projetos de pequena escala, ambientes de desenvolvimento locais e para teste de clusters Kubernetes sem a complexidade total do K8s."
Java,Adote,Linguagens & Frameworks,FALSE,"<p>O <strong>Java</strong> é uma linguagem de programação de alto nível, orientada a objetos, projetada para ser independente de plataforma. Foi desenvolvido pela Sun Microsystems (agora propriedade da Oracle Corporation) e lançado em 1995.Alguns de seus principais recursos são: independência de plataforma, princípios da programação orientada a objetos (OOP), gerenciamento de memória por meio de garbage collection, vasta biblioteca padrão, multithreading e segurança. A linguagem tem evoluindo com atualizações e releases regulares, mantendo sua relevância na indústria de desenvolvimento de software. <strong>O Java é a principal linguagem de programação em uso no CPQD e, recomendamos, sempre que aplicável, utilizá-la nos desenvolvimentos."
OSMBuildings,Experimente,Ferramentas,TRUE,"<p>O <a href=""https://osmbuildings.org/"">OSM Buildings</a> é uma biblioteca JavaScript que permite a renderização de edifícios 3D baseados em dados do OpenStreetMap. Leve e de fácil integração, ela oferece visualizações interativas em mapas, permitindo explorar cidades em três dimensões. É ideal para aplicações geoespaciais que precisam de representações realistas e interativas de áreas urbanas.
"
Kotlin pra Android Nativo,Adote,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://kotlinlang.org/"">Kotlin</a> é uma linguagem de programação moderna e estaticamente tipada usada por mais de 60% dos desenvolvedores Android profissionais. Ela ajuda a aumentar a produtividade, a satisfação dos desenvolvedores e a segurança do código. É a linguagem recomendada pela Google para desenvolvimento Android nativo desde 2017, em substituição ao Java. <strong>Quando houver a necessidade de escrever código nativo Android para tratar funcionalidades mais complexas ou integrações com SDKs (casos em que uma aplicação React Native pura não seja suficiente), orienta-se o uso do Kotlin para escrita desse código. No entanto, o objetivo não é iniciar aplicações Android em código nativo e, sim, em React Native.</strong>"
Python para aplicações de IA,Adote,Linguagens & Frameworks,FALSE,"<p>O <a href=”https://www.python.org/”>Python</a> é uma linguagem de programação de alto nível, interpretada, orientada a objetos e com semântica dinâmica. <strong>Recomendamos o seu uso exclusivamente para aplicações de IA que exijam bibliotecas específicas para este fim</strong>. Para aplicações de propósito geral, recomenda-se escolher Java como a primeira opção."
Umami,Experimente,Ferramentas,TRUE,"<p>O <a href=""https://umami.is/"">Umami</a> é uma ferramenta de análise de código aberto que fornece informações detalhadas sobre o tráfego do seu site. Ele rastreia as visitas do usuário, as fontes de tráfego, as páginas mais visitadas e outras métricas úteis. Umami é simples de configurar, respeita a privacidade do usuário e pode ser hospedado em seu próprio servidor."
React Native,Adote,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://reactnative.dev/"">React Native</a> é um framework JavaScript, desenvolvido pelo Facebook, que possibilita o desenvolvimento de aplicativos móveis nativos para os sistemas Android e iOS. Baseado no React, o React Native oferece aos desenvolvedores a capacidade de criar aplicativos nativos utilizando JavaScript como linguagem de programação. Com o React Native, é possível compartilhar uma grande parte do código entre as plataformas, economizando tempo e esforço no desenvolvimento. Além disso, o framework oferece acesso direto às APIs e recursos nativos, garantindo que os aplicativos tenham desempenho e funcionalidades semelhantes aos desenvolvidos de forma nativa. Com uma comunidade ativa, documentação abrangente e uma vasta seleção de bibliotecas e componentes disponíveis, o React Native é a escolha do CPQD para o desenvolvimento de aplicativos móveis multiplataforma."
